codistat,codprov_istat,segm3,km,casmez,year,index_stateint
80071,80,1,433.7712276945678,1,2001,38.94229704141617
80071,80,1,433.7712276945678,1,2006,56.10907232761383
80071,80,1,433.7712276945678,1,2008,64.82009816169739
80071,80,1,433.7712276945678,1,2013,31.59801485389471
80071,80,1,433.7712276945678,1,2018,59.53514140844345
80072,80,1,444.2220304886011,1,1994,30.86809968948364
80072,80,1,444.2220304886011,1,1996,26.04230141639709
80072,80,1,444.2220304886011,1,2001,38.9278883934021
80072,80,1,444.2220304886011,1,2006,63.8297865986824
80072,80,1,444.2220304886011,1,2008,56.59455013275146
80072,80,1,444.2220304886011,1,2013,20.37072474509478
80072,80,1,444.2220304886011,1,2018,61.26065145432949
80073,80,1,456.4205002905065,1,1994,25.9636364877224
80073,80,1,456.4205002905065,1,1996,26.36849838495255
80073,80,1,456.4205002905065,1,2001,25.27652108669281
80073,80,1,456.4205002905065,1,2006,46.29139125347137
80073,80,1,456.4205002905065,1,2008,75.97949385643005
80073,80,1,456.4205002905065,1,2013,33.99512157589197
80073,80,1,456.4205002905065,1,2018,58.57129988074303
80074,80,1,453.4178375349449,1,1994,34.92290839552879
80074,80,1,453.4178375349449,1,1996,32.86610692739487
80074,80,1,453.4178375349449,1,2001,48.06372290849686
80074,80,1,453.4178375349449,1,2006,78.73303106427193
80074,80,1,453.4178375349449,1,2008,65.59116327762604
80074,80,1,453.4178375349449,1,2013,23.65141900628805
80074,80,1,453.4178375349449,1,2018,58.37402106821537
80075,80,1,422.8867623814626,1,1994,33.63259883224964
80075,80,1,422.8867623814626,1,1996,29.07512038946152
80075,80,1,422.8867623814626,1,2001,39.89738762378693
80075,80,1,422.8867623814626,1,2006,60.83445370197296
80075,80,1,422.8867623814626,1,2008,71.13608336448669
80075,80,1,422.8867623814626,1,2013,29.26499999314547
80075,80,1,422.8867623814626,1,2018,60.27213275432587
80076,80,1,433.0892714294333,1,1994,22.28953802585602
80076,80,1,433.0892714294333,1,1996,20.34760138392448
80076,80,1,433.0892714294333,1,2001,20.89325600862503
80076,80,1,433.0892714294333,1,2006,32.45282924175262
80076,80,1,433.0892714294333,1,2008,59.46015954017639
80076,80,1,433.0892714294333,1,2013,29.55631963908672
80076,80,1,433.0892714294333,1,2018,63.20984509587288
80077,80,1,432.9261624365503,1,1994,27.71357534825802
80077,80,1,432.9261624365503,1,1996,23.25191760063171
80077,80,1,432.9261624365503,1,2001,31.39153844118118
80077,80,1,432.9261624365503,1,2006,42.0818508118391
80077,80,1,432.9261624365503,1,2008,76.02214980125427
80077,80,1,432.9261624365503,1,2013,28.35189630463719
80077,80,1,432.9261624365503,1,2018,60.83602724224329
80078,80,1,439.4230193053692,1,1994,22.25348773598671
80078,80,1,439.4230193053692,1,1996,19.99820011854172
80078,80,1,439.4230193053692,1,2001,21.38084854185581
80078,80,1,439.4230193053692,1,2006,36.16298811137676
80078,80,1,439.4230193053692,1,2008,72.34084570407867
80078,80,1,439.4230193053692,1,2013,31.30013650655746
80078,80,1,439.4230193053692,1,2018,57.98801758885384
80079,80,1,459.8031576880279,1,1994,30.33220025897026
80079,80,1,459.8031576880279,1,1996,24.38738965988159
80079,80,1,459.8031576880279,1,2001,42.07261115312576
80079,80,1,459.8031576880279,1,2006,53.10880821943283
80079,80,1,459.8031576880279,1,2008,71.95887064933777
80079,80,1,459.8031576880279,1,2013,20.35548025369644
80079,80,1,459.8031576880279,1,2018,66.6942725777626
80080,80,1,437.5173841260105,1,1994,27.90353102982044
80080,80,1,437.5173841260105,1,1996,29.48533408343792
80080,80,1,437.5173841260105,1,2001,9.445420444011688
80080,80,1,437.5173841260105,1,2006,51.68067279458046
80080,80,1,437.5173841260105,1,2008,80.42558646202087
80080,80,1,437.5173841260105,1,2013,28.19201874732971
80080,80,1,437.5173841260105,1,2018,63.54440635442734
80081,80,1,433.260117138075,1,1994,35.43077580630779
80081,80,1,433.260117138075,1,1996,35.27872505784035
80081,80,1,433.260117138075,1,2001,38.64720311760902
80081,80,1,433.260117138075,1,2006,30.16934019327164
80081,80,1,433.260117138075,1,2008,80.37248456478119
80081,80,1,433.260117138075,1,2013,32.31715951859951
80081,80,1,433.260117138075,1,2018,63.30489679425955
80082,80,1,453.6734307365742,1,1994,21.17890930175781
80082,80,1,453.6734307365742,1,1996,21.37978506088257
80082,80,1,453.6734307365742,1,2001,22.07429504394531
80082,80,1,453.6734307365742,1,2006,36.71679210662842
80082,80,1,453.6734307365742,1,2008,66.97988343238831
80082,80,1,453.6734307365742,1,2013,31.92670774459839
80082,80,1,453.6734307365742,1,2018,56.64732982218266
80083,80,1,439.407140587615,1,1994,25.72502210736275
80083,80,1,439.407140587615,1,1996,23.7093905210495
80083,80,1,439.407140587615,1,2001,39.90354144573212
80083,80,1,439.407140587615,1,2006,55.09677517414093
80083,80,1,439.407140587615,1,2008,70.9131178855896
80083,80,1,439.407140587615,1,2013,30.82002063840628
80083,80,1,439.407140587615,1,2018,60.61623070389032
80084,80,1,438.5415582632427,1,1994,26.39615377783775
80084,80,1,438.5415582632427,1,1996,27.96659156680107
80084,80,1,438.5415582632427,1,2001,31.6384534239769
80084,80,1,438.5415582632427,1,2006,44.79553928971291
80084,80,1,438.5415582632427,1,2008,60.98597586154938
80084,80,1,438.5415582632427,1,2013,28.75048753619194
80084,80,1,438.5415582632427,1,2018,56.65947730839252
80085,80,1,427.9530931942656,1,1994,28.46411204338074
80085,80,1,427.9530931942656,1,1996,29.84359955787659
80085,80,1,427.9530931942656,1,2001,32.36199814081192
80085,80,1,427.9530931942656,1,2006,42.67982190847397
80085,80,1,427.9530931942656,1,2008,78.52423477172852
80085,80,1,427.9530931942656,1,2013,31.9773559384048
80085,80,1,427.9530931942656,1,2018,57.83749309182167
80086,80,1,427.1803287380301,1,1994,26.35868908464909
80086,80,1,427.1803287380301,1,1996,34.38144898414612
80086,80,1,427.1803287380301,1,2001,33.41426518559456
80086,80,1,427.1803287380301,1,2006,40.26963597536087
80086,80,1,427.1803287380301,1,2008,71.5554267168045
80086,80,1,427.1803287380301,1,2013,25.39125965535641
80086,80,1,427.1803287380301,1,2018,56.55284986644983
80087,80,1,422.204180632082,1,1994,31.37200836837292
80087,80,1,422.204180632082,1,1996,31.00163221359253
80087,80,1,422.204180632082,1,2001,32.99398469924927
80087,80,1,422.204180632082,1,2006,54.4117643237114
80087,80,1,422.204180632082,1,2008,69.9767450094223
80087,80,1,422.204180632082,1,2013,34.41764864325523
80087,80,1,422.204180632082,1,2018,54.89994424581528
80088,80,1,453.9870975937057,1,1994,32.1068215072155
80088,80,1,453.9870975937057,1,1996,26.99739837646484
80088,80,1,453.9870975937057,1,2001,32.05478572845459
80088,80,1,453.9870975937057,1,2006,48.38033306598663
80088,80,1,453.9870975937057,1,2008,52.70669674873352
80088,80,1,453.9870975937057,1,2013,32.30459083616734
80088,80,1,453.9870975937057,1,2018,56.62135733664036
80089,80,1,434.4104594679652,1,1994,29.12088210880756
80089,80,1,434.4104594679652,1,1996,26.91393316537142
80089,80,1,434.4104594679652,1,2001,29.18561351299286
80089,80,1,434.4104594679652,1,2006,37.83044648170471
80089,80,1,434.4104594679652,1,2008,72.8230619430542
80089,80,1,434.4104594679652,1,2013,31.12428925186396
80089,80,1,434.4104594679652,1,2018,62.1088948994875
80090,80,1,466.4056791650703,1,1994,29.82911461591721
80090,80,1,466.4056791650703,1,1996,
80090,80,1,466.4056791650703,1,2001,34.59371027350426
80090,80,1,466.4056791650703,1,2006,37.26708149909973
80090,80,1,466.4056791650703,1,2008,76.77104508876801
80090,80,1,466.4056791650703,1,2013,26.6067763864994
80090,80,1,466.4056791650703,1,2018,66.90825295448303
80091,80,1,449.8392723993086,1,1994,36.98129346966743
80091,80,1,449.8392723993086,1,1996,34.8158632516861
80091,80,1,449.8392723993086,1,2001,36.15945667028427
80091,80,1,449.8392723993086,1,2006,55.05618071556091
80091,80,1,449.8392723993086,1,2008,72.87069773674011
80091,80,1,449.8392723993086,1,2013,22.35599699616432
80091,80,1,449.8392723993086,1,2018,59.94922988116741
80092,80,1,444.1838302447204,1,1994,28.14725944399834
80092,80,1,444.1838302447204,1,1996,23.90183216333389
80092,80,1,444.1838302447204,1,2001,27.56654441356659
80092,80,1,444.1838302447204,1,2006,55.26496988534927
80092,80,1,444.1838302447204,1,2008,76.31152391433716
80092,80,1,444.1838302447204,1,2013,19.64607283473015
80092,80,1,444.1838302447204,1,2018,57.72540207207203
80093,80,1,432.1784750412315,1,1994,25.51844877004623
80093,80,1,432.1784750412315,1,1996,24.3729413151741
80093,80,1,432.1784750412315,1,2001,27.92924278974533
80093,80,1,432.1784750412315,1,2006,36.5892618894577
80093,80,1,432.1784750412315,1,2008,73.96917867660522
80093,80,1,432.1784750412315,1,2013,35.13161503523588
80093,80,1,432.1784750412315,1,2018,58.66149842739105
80094,80,1,434.9276061381256,1,1994,24.73539832234383
80094,80,1,434.9276061381256,1,1996,25.90272355079651
80094,80,1,434.9276061381256,1,2001,19.2128880918026
80094,80,1,434.9276061381256,1,2006,34.0659342110157
80094,80,1,434.9276061381256,1,2008,69.40092730522156
80094,80,1,434.9276061381256,1,2013,42.34296437352896
80094,80,1,434.9276061381256,1,2018,53.01451690495014
80095,80,1,434.3904710290823,1,1994,22.857311591506
80095,80,1,434.3904710290823,1,1996,25.28905466198921
80095,80,1,434.3904710290823,1,2001,26.25838565826416
80095,80,1,434.3904710290823,1,2006,34.64257609844208
80095,80,1,434.3904710290823,1,2008,69.82789850234985
80095,80,1,434.3904710290823,1,2013,45.52420470863581
80095,80,1,434.3904710290823,1,2018,54.58025167882442
80096,80,1,427.6769346655859,1,1994,28.87041640281677
80096,80,1,427.6769346655859,1,1996,32.82100194692612
80096,80,1,427.6769346655859,1,2001,36.65193331241608
80096,80,1,427.6769346655859,1,2006,46.55633914470673
80096,80,1,427.6769346655859,1,2008,78.96591901779175
80096,80,1,427.6769346655859,1,2013,34.29379135742784
80096,80,1,427.6769346655859,1,2018,56.44291344285011
80097,80,1,415.6180783251772,1,1994,28.31702525913715
80097,80,1,415.6180783251772,1,1996,31.75721979141235
80097,80,1,415.6180783251772,1,2001,28.2664258480072
80097,80,1,415.6180783251772,1,2006,47.43747460842133
80097,80,1,415.6180783251772,1,2008,75.05381917953491
80097,80,1,415.6180783251772,1,2013,31.94200456887484
80097,80,1,415.6180783251772,1,2018,56.47655433416367
94005,94,1,101.5527795762115,1,1994,
94005,94,1,101.5527795762115,1,1996,21.01088756322861
94005,94,1,101.5527795762115,1,2001,21.42651310563087
94005,94,1,101.5527795762115,1,2006,30.76923030614853
94005,94,1,101.5527795762115,1,2008,80.99230313301086
94005,94,1,101.5527795762115,1,2013,37.98659641295671
94005,94,1,101.5527795762115,1,2018,57.44980822503567
94008,94,1,94.11435610144727,1,1994,
94008,94,1,94.11435610144727,1,1996,20.9210205078125
94008,94,1,94.11435610144727,1,2001,20.22503373026848
94008,94,1,94.11435610144727,1,2006,33.66214552521706
94008,94,1,94.11435610144727,1,2008,87.97015714645386
94008,94,1,94.11435610144727,1,2013,46.03333466127515
94008,94,1,94.11435610144727,1,2018,59.42181406915188
94010,94,1,97.02704916142234,1,1994,
94010,94,1,97.02704916142234,1,1996,16.64465045928955
94010,94,1,97.02704916142234,1,2001,23.43076798319817
94010,94,1,97.02704916142234,1,2006,28.33764028549194
94010,94,1,97.02704916142234,1,2008,83.45934820175171
94010,94,1,97.02704916142234,1,2013,36.20467202365398
94010,94,1,97.02704916142234,1,2018,55.63445750623941
94011,94,1,93.18844937594834,1,1994,
94011,94,1,93.18844937594834,1,1996,22.06422674655914
94011,94,1,93.18844937594834,1,2001,25.94175601005554
94011,94,1,93.18844937594834,1,2006,32.09876465797424
94011,94,1,93.18844937594834,1,2008,94.21119356155396
94011,94,1,93.18844937594834,1,2013,29.02374304831028
94011,94,1,93.18844937594834,1,2018,63.33022594451904
94012,94,1,71.56715126445357,1,1994,
94012,94,1,71.56715126445357,1,1996,27.77712899446487
94012,94,1,71.56715126445357,1,2001,39.64676892757416
94012,94,1,71.56715126445357,1,2006,37.30158793926239
94012,94,1,71.56715126445357,1,2008,86.02674770355225
94012,94,1,71.56715126445357,1,2013,34.37363987416029
94012,94,1,71.56715126445357,1,2018,60.20243473351002
94014,94,1,74.27230013111593,1,1994,
94014,94,1,74.27230013111593,1,1996,28.72652757167816
94014,94,1,74.27230013111593,1,2001,33.91132009029388
94014,94,1,74.27230013111593,1,2006,48.69478011131287
94014,94,1,74.27230013111593,1,2008,84.85988807678223
94014,94,1,74.27230013111593,1,2013,24.27782145142555
94014,94,1,74.27230013111593,1,2018,62.11983393877745
94017,94,1,77.18351393389653,1,1994,
94017,94,1,77.18351393389653,1,1996,21.26652783155441
94017,94,1,77.18351393389653,1,2001,23.9146354496479
94017,94,1,77.18351393389653,1,2006,37.42071831226349
94017,94,1,77.18351393389653,1,2008,83.75595045089722
94017,94,1,77.18351393389653,1,2013,38.06155352294445
94017,94,1,77.18351393389653,1,2018,58.11734335124493
94018,94,1,69.83798064068989,1,1994,
94018,94,1,69.83798064068989,1,1996,31.24437642097473
94018,94,1,69.83798064068989,1,2001,46.1950256228447
94018,94,1,69.83798064068989,1,2006,52.38095355033875
94018,94,1,69.83798064068989,1,2008,73.5406322479248
94018,94,1,69.83798064068989,1,2013,26.1053264439106
94018,94,1,69.83798064068989,1,2018,54.49823451042175
94019,94,1,73.32342235097899,1,1994,
94019,94,1,73.32342235097899,1,1996,29.18788439035416
94019,94,1,73.32342235097899,1,2001,32.98478478193283
94019,94,1,73.32342235097899,1,2006,43.24324399232864
94019,94,1,73.32342235097899,1,2008,79.70417976379395
94019,94,1,73.32342235097899,1,2013,31.66567657887936
94019,94,1,73.32342235097899,1,2018,61.34728312492371
94021,94,1,79.52049398875818,1,1994,
94021,94,1,79.52049398875818,1,1996,24.9998272061348
94021,94,1,79.52049398875818,1,2001,29.62082174420357
94021,94,1,79.52049398875818,1,2006,38.97396564483643
94021,94,1,79.52049398875818,1,2008,83.03007745742798
94021,94,1,79.52049398875818,1,2013,30.12871847674251
94021,94,1,79.52049398875818,1,2018,59.09662021696568
94023,94,1,86.86087149593259,1,1994,
94023,94,1,86.86087149593259,1,1996,28.55653595924377
94023,94,1,86.86087149593259,1,2001,29.16720414161682
94023,94,1,86.86087149593259,1,2006,45.57823097705841
94023,94,1,86.86087149593259,1,2008,83.52150392532349
94023,94,1,86.86087149593259,1,2013,41.74320266395807
94023,94,1,86.86087149593259,1,2018,57.68180797994137
94024,94,1,89.29870820287678,1,1994,
94024,94,1,89.29870820287678,1,1996,17.81913451850414
94024,94,1,89.29870820287678,1,2001,16.72985921800137
94024,94,1,89.29870820287678,1,2006,26.27118641138077
94024,94,1,89.29870820287678,1,2008,88.72448825836182
94024,94,1,89.29870820287678,1,2013,35.03743418306112
94024,94,1,89.29870820287678,1,2018,58.65734547376633
94025,94,1,82.49038760513638,1,1994,
94025,94,1,82.49038760513638,1,1996,22.62969982624054
94025,94,1,82.49038760513638,1,2001,32.51486174017191
94025,94,1,82.49038760513638,1,2006,47.70642200112343
94025,94,1,82.49038760513638,1,2008,77.96843528747559
94025,94,1,82.49038760513638,1,2013,35.17218549177051
94025,94,1,82.49038760513638,1,2018,58.62243014574051
94026,94,1,101.6512284628096,1,1994,
94026,94,1,101.6512284628096,1,1996,37.20321759581566
94026,94,1,101.6512284628096,1,2001,41.10229587554932
94026,94,1,101.6512284628096,1,2006,52.39616656303406
94026,94,1,101.6512284628096,1,2008,82.39117336273193
94026,94,1,101.6512284628096,1,2013,33.91986476629972
94026,94,1,101.6512284628096,1,2018,57.4595138207078
94028,94,1,78.24858773218067,1,1994,
94028,94,1,78.24858773218067,1,1996,30.21536922454834
94028,94,1,78.24858773218067,1,2001,34.63965314626694
94028,94,1,78.24858773218067,1,2006,44.23440399765968
94028,94,1,78.24858773218067,1,2008,81.69045639038086
94028,94,1,78.24858773218067,1,2013,41.10140983015299
94028,94,1,78.24858773218067,1,2018,57.3575306981802
94030,94,1,83.53781653245512,1,1994,
94030,94,1,83.53781653245512,1,1996,30.43386924266815
94030,94,1,83.53781653245512,1,2001,40.00802975893021
94030,94,1,83.53781653245512,1,2006,50.152159512043
94030,94,1,83.53781653245512,1,2008,83.46520328521729
94030,94,1,83.53781653245512,1,2013,35.97045542299747
94030,94,1,83.53781653245512,1,2018,58.58443409204483
94031,94,1,89.89896074523865,1,1994,
94031,94,1,89.89896074523865,1,1996,25.74342328310013
94031,94,1,89.89896074523865,1,2001,27.30826911330223
94031,94,1,89.89896074523865,1,2006,38.6996910572052
94031,94,1,89.89896074523865,1,2008,84.28145790100098
94031,94,1,89.89896074523865,1,2013,38.79845683649182
94031,94,1,89.89896074523865,1,2018,58.60775229334831
94034,94,1,91.41691857058555,1,1994,
94034,94,1,91.41691857058555,1,1996,23.56147021055222
94034,94,1,91.41691857058555,1,2001,14.73609110713005
94034,94,1,91.41691857058555,1,2006,25.88996654748917
94034,94,1,91.41691857058555,1,2008,84.40836906433105
94034,94,1,91.41691857058555,1,2013,36.69634937867522
94034,94,1,91.41691857058555,1,2018,60.61645559966564
94036,94,1,68.66715564881268,1,1994,
94036,94,1,68.66715564881268,1,1996,32.11020135879517
94036,94,1,68.66715564881268,1,2001,33.60094559192657
94036,94,1,68.66715564881268,1,2006,43.04932725429535
94036,94,1,68.66715564881268,1,2008,85.52015352249146
94036,94,1,68.66715564881268,1,2013,34.37756237387657
94036,94,1,68.66715564881268,1,2018,60.12660297751427
94038,94,1,74.1645774404286,1,1994,
94038,94,1,74.1645774404286,1,1996,29.7143886089325
94038,94,1,74.1645774404286,1,2001,30.35280072689056
94038,94,1,74.1645774404286,1,2006,36.90322518348694
94038,94,1,74.1645774404286,1,2008,81.25389099121094
94038,94,1,74.1645774404286,1,2013,39.38315888866782
94038,94,1,74.1645774404286,1,2018,59.71315566822886
94040,94,1,98.25778970231757,1,1994,
94040,94,1,98.25778970231757,1,1996,25.5337245464325
94040,94,1,98.25778970231757,1,2001,29.22695910930634
94040,94,1,98.25778970231757,1,2006,39.49704197049141
94040,94,1,98.25778970231757,1,2008,82.09233951568604
94040,94,1,98.25778970231757,1,2013,33.46829683333635
94040,94,1,98.25778970231757,1,2018,58.18701706826687
94042,94,1,73.08910848194881,1,1994,
94042,94,1,73.08910848194881,1,1996,22.35508334636688
94042,94,1,73.08910848194881,1,2001,32.64571052789688
94042,94,1,73.08910848194881,1,2006,54.14438381791115
94042,94,1,73.08910848194881,1,2008,76.53607273101807
94042,94,1,73.08910848194881,1,2013,31.49162801727653
94042,94,1,73.08910848194881,1,2018,60.14293503761292
94044,94,1,87.23718259045515,1,1994,
94044,94,1,87.23718259045515,1,1996,35.21377599239349
94044,94,1,87.23718259045515,1,2001,23.009073138237
94044,94,1,87.23718259045515,1,2006,49.94641101360321
94044,94,1,87.23718259045515,1,2008,81.08087062835693
94044,94,1,87.23718259045515,1,2013,35.7055900786072
94044,94,1,87.23718259045515,1,2018,58.33731013536453
94045,94,1,99.07427602102464,1,1994,
94045,94,1,99.07427602102464,1,1996,27.19738134741783
94045,94,1,99.07427602102464,1,2001,28.15203106403351
94045,94,1,99.07427602102464,1,2006,39.70944356918335
94045,94,1,99.07427602102464,1,2008,84.48087358474731
94045,94,1,99.07427602102464,1,2013,38.60082440823317
94045,94,1,99.07427602102464,1,2018,59.84426736831665
94048,94,1,73.26784756315477,1,1994,
94048,94,1,73.26784756315477,1,1996,30.79004615545273
94048,94,1,73.26784756315477,1,2001,27.71083235740662
94048,94,1,73.26784756315477,1,2006,40.25695866346359
94048,94,1,73.26784756315477,1,2008,84.32515573501587
94048,94,1,73.26784756315477,1,2013,31.38489328324795
94048,94,1,73.26784756315477,1,2018,59.84783545136452
94050,94,1,77.40929123016183,1,1994,
94050,94,1,77.40929123016183,1,1996,27.07517486810684
94050,94,1,77.40929123016183,1,2001,25.71307560801506
94050,94,1,77.40929123016183,1,2006,42.29764956235886
94050,94,1,77.40929123016183,1,2008,83.30208206176758
94050,94,1,77.40929123016183,1,2013,34.17012678086758
94050,94,1,77.40929123016183,1,2018,57.50964844226837
94052,94,1,73.08321892785874,1,1994,
94052,94,1,73.08321892785874,1,1996,28.35997885465622
94052,94,1,73.08321892785874,1,2001,33.86686986684799
94052,94,1,73.08321892785874,1,2006,43.69505512714386
94052,94,1,73.08321892785874,1,2008,83.23234462738037
94052,94,1,73.08321892785874,1,2013,40.04710954427719
94052,94,1,73.08321892785874,1,2018,56.36943839490414
99001,99,3,-150.8098529541977,0,1994,30.03679545223713
99001,99,3,-150.8098529541977,0,1996,30.6832412481308
99001,99,3,-150.8098529541977,0,2001,33.39557304978371
99001,99,3,-150.8098529541977,0,2006,45.63864269852638
99001,99,3,-150.8098529541977,0,2008,75.08411741256714
99001,99,3,-150.8098529541977,0,2013,40.02366653084755
99001,99,3,-150.8098529541977,0,2018,59.279626339674
99002,99,3,-122.3390871416084,0,1994,35.17442102730274
99002,99,3,-122.3390871416084,0,1996,36.13572597503662
99002,99,3,-122.3390871416084,0,2001,43.99066743254662
99002,99,3,-122.3390871416084,0,2006,59.16193187236786
99002,99,3,-122.3390871416084,0,2008,73.98704266548157
99002,99,3,-122.3390871416084,0,2013,39.79622000083327
99002,99,3,-122.3390871416084,0,2018,59.3142354786396
99003,99,3,-127.7656491059246,0,1994,33.97205820679665
99003,99,3,-127.7656491059246,0,1996,35.79012221097946
99003,99,3,-127.7656491059246,0,2001,41.19125348329544
99003,99,3,-127.7656491059246,0,2006,56.29277855157852
99003,99,3,-127.7656491059246,0,2008,72.15456175804138
99003,99,3,-127.7656491059246,0,2013,41.85015171766281
99003,99,3,-127.7656491059246,0,2018,59.06457102298737
99004,99,3,-122.8542307093672,0,1994,31.13024063408375
99004,99,3,-122.8542307093672,0,1996,31.0982503592968
99004,99,3,-122.8542307093672,0,2001,31.50680580735207
99004,99,3,-122.8542307093672,0,2006,47.98994845151901
99004,99,3,-122.8542307093672,0,2008,73.32128214836121
99004,99,3,-122.8542307093672,0,2013,41.8435098323971
99004,99,3,-122.8542307093672,0,2018,57.38742320239544
99005,99,3,-125.2851419757091,0,1994,35.59922662377357
99005,99,3,-125.2851419757091,0,1996,36.88915610313416
99005,99,3,-125.2851419757091,0,2001,43.0489410161972
99005,99,3,-125.2851419757091,0,2006,57.0279542952776
99005,99,3,-125.2851419757091,0,2008,72.52855944633484
99005,99,3,-125.2851419757091,0,2013,43.32019151747227
99005,99,3,-125.2851419757091,0,2018,59.73140043020248
99006,99,3,-114.3766004481208,0,1994,33.35997404158115
99006,99,3,-114.3766004481208,0,1996,34.6313636302948
99006,99,3,-114.3766004481208,0,2001,39.66641879081726
99006,99,3,-114.3766004481208,0,2006,58.09045273065567
99006,99,3,-114.3766004481208,0,2008,73.76347684860229
99006,99,3,-114.3766004481208,0,2013,38.35401488095522
99006,99,3,-114.3766004481208,0,2018,59.97483439743519
99008,99,3,-120.3310157587153,0,1994,28.6653777398169
99008,99,3,-120.3310157587153,0,1996,28.20521301031113
99008,99,3,-120.3310157587153,0,2001,30.21793657541275
99008,99,3,-120.3310157587153,0,2006,43.05555534362793
99008,99,3,-120.3310157587153,0,2008,74.09236311912537
99008,99,3,-120.3310157587153,0,2013,48.45579605363309
99008,99,3,-120.3310157587153,0,2018,57.57685341313481
99009,99,3,-114.0378604577098,0,1994,41.9636967331171
99009,99,3,-114.0378604577098,0,1996,42.49048340320587
99009,99,3,-114.0378604577098,0,2001,47.94052222371101
99009,99,3,-114.0378604577098,0,2006,66.36363792419434
99009,99,3,-114.0378604577098,0,2008,72.94562768936157
99009,99,3,-114.0378604577098,0,2013,43.31460020691156
99009,99,3,-114.0378604577098,0,2018,58.38690504431725
99011,99,3,-121.0730974639662,0,1994,30.80898308753967
99011,99,3,-121.0730974639662,0,1996,32.44463694095612
99011,99,3,-121.0730974639662,0,2001,35.02981203794479
99011,99,3,-121.0730974639662,0,2006,48.33136093616486
99011,99,3,-121.0730974639662,0,2008,73.83422327041626
99011,99,3,-121.0730974639662,0,2013,44.08845441229641
99011,99,3,-121.0730974639662,0,2018,59.08582284301519
99013,99,3,-128.8540943194827,0,1994,33.87482082098722
99013,99,3,-128.8540943194827,0,1996,34.23794269561768
99013,99,3,-128.8540943194827,0,2001,39.68695417046547
99013,99,3,-128.8540943194827,0,2006,53.85789623856544
99013,99,3,-128.8540943194827,0,2008,73.54629063606262
99013,99,3,-128.8540943194827,0,2013,40.0937672611326
99013,99,3,-128.8540943194827,0,2018,60.02612622082233
99014,99,3,-138.132514654136,0,1994,31.72264838218689
99014,99,3,-138.132514654136,0,1996,32.78312081098557
99014,99,3,-138.132514654136,0,2001,39.63708335161209
99014,99,3,-138.132514654136,0,2006,53.84982988238335
99014,99,3,-138.132514654136,0,2008,74.1542649269104
99014,99,3,-138.132514654136,0,2013,38.78909283876419
99014,99,3,-138.132514654136,0,2018,60.14437809586525
99015,99,3,-116.1712424277896,0,1994,40.6334442794323
99015,99,3,-116.1712424277896,0,1996,39.64208191633224
99015,99,3,-116.1712424277896,0,2001,41.915557295084
99015,99,3,-116.1712424277896,0,2006,59.32584345340729
99015,99,3,-116.1712424277896,0,2008,71.95965003967285
99015,99,3,-116.1712424277896,0,2013,45.00272195506841
99015,99,3,-116.1712424277896,0,2018,57.28239589184523
99016,99,3,-123.6392576804548,0,1994,37.70427663624287
99016,99,3,-123.6392576804548,0,1996,37.74825310707092
99016,99,3,-123.6392576804548,0,2001,42.74654084444046
99016,99,3,-123.6392576804548,0,2006,56.74242287874222
99016,99,3,-123.6392576804548,0,2008,71.92290616035461
99016,99,3,-123.6392576804548,0,2013,49.36141144484282
99016,99,3,-123.6392576804548,0,2018,57.53233624249697
99017,99,3,-120.9701105840676,0,1994,36.70712489634752
99017,99,3,-120.9701105840676,0,1996,37.87834274768829
99017,99,3,-120.9701105840676,0,2001,45.63121834397316
99017,99,3,-120.9701105840676,0,2006,62.38317713141441
99017,99,3,-120.9701105840676,0,2008,73.72102570533752
99017,99,3,-120.9701105840676,0,2013,41.12328529171646
99017,99,3,-120.9701105840676,0,2018,59.41858567297459
99018,99,3,-143.6213549486706,0,1994,34.25987210869789
99018,99,3,-143.6213549486706,0,1996,35.59168094396591
99018,99,3,-143.6213549486706,0,2001,43.82690557837486
99018,99,3,-143.6213549486706,0,2006,60.17506913840771
99018,99,3,-143.6213549486706,0,2008,72.43905782699585
99018,99,3,-143.6213549486706,0,2013,37.17761226370931
99018,99,3,-143.6213549486706,0,2018,59.41789966821671
99020,99,3,-137.2040262145872,0,1994,32.67049984633923
99020,99,3,-137.2040262145872,0,1996,33.92077833414078
99020,99,3,-137.2040262145872,0,2001,39.58427047729492
99020,99,3,-137.2040262145872,0,2006,56.11935584247112
99020,99,3,-137.2040262145872,0,2008,73.61777305603027
99020,99,3,-137.2040262145872,0,2013,38.71405668184161
99020,99,3,-137.2040262145872,0,2018,59.40667682886124
99021,99,3,-135.6193239893601,0,1994,
99021,99,3,-135.6193239893601,0,1996,
99021,99,3,-135.6193239893601,0,2001,
99021,99,3,-135.6193239893601,0,2006,
99021,99,3,-135.6193239893601,0,2008,
99021,99,3,-135.6193239893601,0,2013,32.93294128775597
99021,99,3,-135.6193239893601,0,2018,60.53957244753838
99022,99,3,-133.3713993456635,0,1994,
99022,99,3,-133.3713993456635,0,1996,
99022,99,3,-133.3713993456635,0,2001,
99022,99,3,-133.3713993456635,0,2006,
99022,99,3,-133.3713993456635,0,2008,
99022,99,3,-133.3713993456635,0,2013,39.45330472290516
99022,99,3,-133.3713993456635,0,2018,60.03312645107508
99023,99,3,-136.0128643478004,0,1994,
99023,99,3,-136.0128643478004,0,1996,
99023,99,3,-136.0128643478004,0,2001,
99023,99,3,-136.0128643478004,0,2006,
